"subject"	"activity_label"
0.24527246	"STANDING"
0.24528046	"WALKING_UPSTAIRS"
0.245335	"WALKING"
0.24534993	"STANDING"
0.24542725	"LAYING"
0.24544629	"WALKING"
0.24546849	"WALKING"
0.24549801	"WALKING_DOWNSTAIRS"
0.24551674	"WALKING_DOWNSTAIRS"
0.24555988	"WALKING_UPSTAIRS"
0.24556653	"WALKING_UPSTAIRS"
0.24560818	"WALKING"
0.24561208	"WALKING"
0.24563594	"WALKING_DOWNSTAIRS"
0.24565622	"WALKING"
0.24579631	"WALKING_UPSTAIRS"
0.24586555	"WALKING"
0.24586726	"WALKING"
0.24590782	"WALKING"
0.24591987	"STANDING"
0.24592767	"WALKING"
0.24593303	"LAYING"
0.24596624	"WALKING_DOWNSTAIRS"
0.24597439	"WALKING_DOWNSTAIRS"
0.24598337	"LAYING"
0.2460738	"WALKING_DOWNSTAIRS"
0.24608919	"WALKING"
0.24617203	"WALKING"
0.24621295	"LAYING"
0.24623571	"WALKING_DOWNSTAIRS"
0.24625486	"WALKING_UPSTAIRS"
0.24626057	"WALKING_DOWNSTAIRS"
0.24628836	"WALKING"
0.24629052	"LAYING"
0.24629555	"WALKING_UPSTAIRS"
0.24633625	"WALKING_UPSTAIRS"
0.2463728	"WALKING_UPSTAIRS"
0.24642972	"WALKING_UPSTAIRS"
0.24644444	"WALKING"
0.24647895	"WALKING"
0.24650231	"WALKING_DOWNSTAIRS"
0.24653494	"LAYING"
0.24653815	"WALKING"
0.24656605	"WALKING"
0.24664526	"WALKING_UPSTAIRS"
0.24669747	"SITTING"
0.2467163	"WALKING_DOWNSTAIRS"
0.24672607	"WALKING_UPSTAIRS"
0.24674815	"WALKING"
0.24679222	"LAYING"
0.2467954	"WALKING"
0.24680779	"WALKING_DOWNSTAIRS"
0.24683386	"LAYING"
0.24683451	"WALKING_UPSTAIRS"
0.24687403	"SITTING"
0.24694235	"SITTING"
0.2469769	"WALKING"
0.24701788	"LAYING"
0.2470322	"SITTING"
0.24703475	"WALKING_UPSTAIRS"
0.24707361	"WALKING_DOWNSTAIRS"
0.24710093	"WALKING"
0.24717033	"LAYING"
0.24720227	"STANDING"
0.24721043	"LAYING"
0.24723145	"WALKING_DOWNSTAIRS"
0.2472901	"WALKING"
0.24732403	"LAYING"
0.2473319	"WALKING_DOWNSTAIRS"
0.24734804	"WALKING"
0.24737452	"LAYING"
0.24738527	"WALKING_DOWNSTAIRS"
0.24739612	"WALKING_UPSTAIRS"
0.24740467	"WALKING"
0.2474114	"LAYING"
0.24743007	"WALKING_UPSTAIRS"
0.24743725	"WALKING_UPSTAIRS"
0.24745185	"WALKING"
0.2474701	"WALKING"
0.24747559	"LAYING"
0.24748304	"WALKING_UPSTAIRS"
0.2474895	"WALKING_UPSTAIRS"
0.24750568	"WALKING_UPSTAIRS"
0.24761743	"LAYING"
0.24762069	"WALKING_UPSTAIRS"
0.24766588	"LAYING"
0.24772514	"SITTING"
0.24772669	"LAYING"
0.24773273	"WALKING"
0.24782504	"LAYING"
0.2478263	"WALKING_DOWNSTAIRS"
0.247838	"SITTING"
0.24795242	"WALKING"
0.24799049	"WALKING_DOWNSTAIRS"
0.24801886	"LAYING"
0.248025	"WALKING_DOWNSTAIRS"
0.24804325	"WALKING_DOWNSTAIRS"
0.24804609	"WALKING_UPSTAIRS"
0.24808854	"WALKING_UPSTAIRS"
0.24818267	"LAYING"
0.24822045	"WALKING"
0.24822975	"LAYING"
0.24824221	"WALKING_UPSTAIRS"
0.24825474	"WALKING"
0.24829116	"WALKING_DOWNSTAIRS"
0.24835171	"WALKING_UPSTAIRS"
0.2484134	"WALKING"
0.24841948	"SITTING"
0.24842031	"WALKING_UPSTAIRS"
0.24843563	"WALKING"
0.24847403	"STANDING"
0.24847489	"WALKING"
0.24848044	"LAYING"
0.24848896	"WALKING_UPSTAIRS"
0.24849182	"WALKING"
0.24851723	"WALKING_UPSTAIRS"
0.24860491	"WALKING"
0.24860852	"WALKING_UPSTAIRS"
0.24863349	"LAYING"
0.24864163	"SITTING"
0.24866108	"SITTING"
0.24866761	"LAYING"
0.2487058	"WALKING_UPSTAIRS"
0.24871013	"WALKING_DOWNSTAIRS"
0.24871175	"WALKING_DOWNSTAIRS"
0.24879853	"WALKING"
0.24881813	"WALKING_UPSTAIRS"
0.24883758	"SITTING"
0.24891975	"WALKING"
0.24892254	"STANDING"
0.24892686	"LAYING"
0.24894257	"WALKING_DOWNSTAIRS"
0.24894849	"LAYING"
0.24894921	"WALKING"
0.24894993	"WALKING"
0.24898582	"WALKING"
0.24898839	"WALKING_DOWNSTAIRS"
0.24903861	"WALKING"
0.24910698	"WALKING_DOWNSTAIRS"
0.24912313	"WALKING"
0.24916439	"WALKING"
0.24921905	"WALKING"
0.2492503	"WALKING_UPSTAIRS"
0.24929308	"WALKING_UPSTAIRS"
0.24930629	"WALKING_UPSTAIRS"
0.24933956	"WALKING_DOWNSTAIRS"
0.24934321	"WALKING"
0.24934673	"WALKING_UPSTAIRS"
0.24935913	"WALKING"
0.24942583	"LAYING"
0.24950159	"WALKING_UPSTAIRS"
0.24951885	"WALKING_DOWNSTAIRS"
0.24958614	"LAYING"
0.2496207	"LAYING"
0.24962096	"LAYING"
0.24964103	"LAYING"
0.24966739	"WALKING_UPSTAIRS"
0.24969102	"LAYING"
0.24970359	"STANDING"
0.24971406	"WALKING_UPSTAIRS"
0.24971953	"WALKING"
0.24979959	"LAYING"
0.24983075	"SITTING"
0.24983908	"LAYING"
0.24987037	"WALKING"
0.24989479	"LAYING"
0.24989914	"WALKING_DOWNSTAIRS"
0.24990971	"WALKING_DOWNSTAIRS"
0.24992357	"WALKING"
0.24999499	"WALKING"
0.25000581	"LAYING"
0.25004102	"LAYING"
0.25004741	"WALKING"
0.25005143	"WALKING"
0.25008823	"LAYING"
0.25012584	"WALKING"
0.25019456	"WALKING"
0.25025146	"WALKING_DOWNSTAIRS"
0.25025528	"WALKING_UPSTAIRS"
0.25026411	"SITTING"
0.25026718	"WALKING"
0.25027328	"WALKING_DOWNSTAIRS"
0.25031582	"WALKING_UPSTAIRS"
0.25032661	"WALKING"
0.25033774	"WALKING_UPSTAIRS"
0.25035183	"WALKING_UPSTAIRS"
0.25036321	"WALKING_DOWNSTAIRS"
0.25038126	"WALKING_UPSTAIRS"
0.25039932	"WALKING"
0.25041999	"SITTING"
0.25043299	"WALKING"
0.25044799	"WALKING"
0.25046873	"WALKING_DOWNSTAIRS"
0.2504735	"WALKING"
0.25051187	"WALKING_UPSTAIRS"
0.25061283	"WALKING"
0.25064612	"SITTING"
0.25067151	"LAYING"
0.25068005	"WALKING"
0.25069928	"WALKING"
0.25076333	"WALKING_UPSTAIRS"
0.25079554	"WALKING_DOWNSTAIRS"
0.25082815	"WALKING_UPSTAIRS"
0.25082911	"LAYING"
0.25088699	"LAYING"
0.25098921	"SITTING"
0.25100434	"LAYING"
0.25100692	"WALKING_UPSTAIRS"
0.2510177	"LAYING"
0.25109929	"WALKING_DOWNSTAIRS"
0.25110837	"WALKING"
0.2511172	"SITTING"
0.25117164	"SITTING"
0.25118314	"WALKING_UPSTAIRS"
0.25119484	"SITTING"
0.25126826	"WALKING"
0.25130664	"WALKING"
0.25140023	"WALKING"
0.25146938	"SITTING"
0.25147128	"WALKING"
0.25151256	"WALKING_UPSTAIRS"
0.25155734	"WALKING_DOWNSTAIRS"
0.25155959	"SITTING"
0.25156206	"WALKING"
0.25161832	"WALKING_DOWNSTAIRS"
0.25166235	"LAYING"
0.25166352	"STANDING"
0.25167783	"SITTING"
0.25170106	"WALKING_DOWNSTAIRS"
0.25173209	"LAYING"
0.25173348	"LAYING"
0.25175528	"WALKING_UPSTAIRS"
0.25176787	"WALKING_DOWNSTAIRS"
0.25177661	"WALKING"
0.25181316	"WALKING"
0.25183943	"WALKING"
0.25183969	"SITTING"
0.25184336	"WALKING_DOWNSTAIRS"
0.25186651	"WALKING_UPSTAIRS"
0.25187074	"SITTING"
0.25189656	"WALKING_DOWNSTAIRS"
0.25194104	"WALKING"
0.25194232	"WALKING_UPSTAIRS"
0.25194545	"WALKING"
0.25200007	"WALKING"
0.25204831	"WALKING"
0.25205194	"WALKING"
0.25205458	"WALKING"
0.2520548	"WALKING_DOWNSTAIRS"
0.25206142	"WALKING_UPSTAIRS"
0.25214489	"WALKING_DOWNSTAIRS"
0.25221082	"WALKING_DOWNSTAIRS"
0.25224692	"SITTING"
0.25225725	"WALKING"
0.25226433	"SITTING"
0.25229545	"WALKING_DOWNSTAIRS"
0.25230455	"LAYING"
0.25231208	"STANDING"
0.25233321	"WALKING"
0.25233598	"LAYING"
0.25235428	"WALKING_UPSTAIRS"
0.25238348	"WALKING"
0.25242349	"WALKING_DOWNSTAIRS"
0.25242505	"WALKING"
0.25244236	"WALKING_UPSTAIRS"
0.25244419	"LAYING"
0.25245835	"LAYING"
0.25249569	"WALKING_UPSTAIRS"
0.25257163	"WALKING_UPSTAIRS"
0.25263098	"WALKING_DOWNSTAIRS"
0.25265251	"WALKING"
0.25268551	"WALKING_DOWNSTAIRS"
0.25279165	"WALKING_UPSTAIRS"
0.25282349	"WALKING"
0.25284446	"WALKING_DOWNSTAIRS"
0.25288267	"WALKING_UPSTAIRS"
0.25291028	"WALKING"
0.25298148	"WALKING_UPSTAIRS"
0.25308441	"WALKING_DOWNSTAIRS"
0.25309226	"WALKING"
0.25309467	"STANDING"
0.25310392	"WALKING_UPSTAIRS"
0.25311853	"WALKING"
0.25312489	"SITTING"
0.25316801	"LAYING"
0.25317979	"LAYING"
0.25319955	"LAYING"
0.25320911	"WALKING"
0.25324273	"WALKING_DOWNSTAIRS"
0.25325478	"WALKING"
0.25326214	"WALKING"
0.25327712	"WALKING"
0.25328735	"WALKING_UPSTAIRS"
0.25332342	"WALKING_UPSTAIRS"
0.25333263	"WALKING"
0.25342313	"WALKING_UPSTAIRS"
0.2534343	"LAYING"
0.25346109	"WALKING"
0.2534734	"STANDING"
0.25352171	"WALKING"
0.25352527	"STANDING"
0.25354053	"SITTING"
0.25354512	"STANDING"
0.25354978	"WALKING_DOWNSTAIRS"
0.2535522	"WALKING"
0.25360708	"LAYING"
0.25361872	"SITTING"
0.25365419	"SITTING"
0.25367095	"WALKING_DOWNSTAIRS"
0.25367246	"WALKING_DOWNSTAIRS"
0.25368155	"WALKING"
0.25374285	"WALKING_DOWNSTAIRS"
0.25374584	"SITTING"
0.25374609	"STANDING"
0.25375015	"WALKING_DOWNSTAIRS"
0.2537673	"WALKING"
0.25377074	"WALKING_UPSTAIRS"
0.25377224	"WALKING"
0.25378333	"WALKING_DOWNSTAIRS"
0.25380831	"LAYING"
0.25384297	"WALKING"
0.25385638	"WALKING_UPSTAIRS"
0.25385666	"LAYING"
0.25387337	"WALKING_UPSTAIRS"
0.25387811	"WALKING"
0.25389161	"WALKING_UPSTAIRS"
0.2538937	"LAYING"
0.25393035	"WALKING"
0.25394072	"STANDING"
0.25394669	"WALKING"
0.25401543	"SITTING"
0.25411683	"WALKING_DOWNSTAIRS"
0.25415043	"WALKING_UPSTAIRS"
0.2541938	"LAYING"
0.25423092	"LAYING"
0.25423798	"WALKING"
0.25424296	"WALKING_UPSTAIRS"
0.25424613	"WALKING"
0.25426576	"WALKING_UPSTAIRS"
0.25426881	"LAYING"
0.25427198	"LAYING"
0.25431425	"WALKING_DOWNSTAIRS"
0.25436443	"WALKING_UPSTAIRS"
0.25438287	"WALKING_UPSTAIRS"
0.25444826	"STANDING"
0.25456071	"WALKING_DOWNSTAIRS"
0.25457577	"WALKING_UPSTAIRS"
0.25458812	"WALKING_UPSTAIRS"
0.25459802	"WALKING"
0.25460275	"LAYING"
0.2546126	"STANDING"
0.25462086	"WALKING"
0.25466219	"SITTING"
0.25468956	"WALKING"
0.25477841	"WALKING"
0.25480481	"WALKING"
0.25482202	"WALKING_UPSTAIRS"
0.25486723	"WALKING"
0.25486767	"LAYING"
0.25487923	"WALKING_UPSTAIRS"
0.25491199	"WALKING_UPSTAIRS"
0.25494199	"WALKING_UPSTAIRS"
0.25499622	"WALKING"
0.25500567	"WALKING_UPSTAIRS"
0.25509959	"LAYING"
0.25512329	"WALKING"
0.25516719	"WALKING_UPSTAIRS"
0.25520113	"WALKING"
0.25522157	"LAYING"
0.25522432	"WALKING_UPSTAIRS"
0.25525817	"WALKING"
0.25530919	"LAYING"
0.25532301	"WALKING_UPSTAIRS"
0.25537804	"WALKING_UPSTAIRS"
0.25539558	"WALKING_UPSTAIRS"
0.25541007	"STANDING"
0.25541232	"WALKING_DOWNSTAIRS"
0.25542045	"LAYING"
0.25545245	"LAYING"
0.25546757	"WALKING"
0.25546822	"WALKING"
0.25547623	"WALKING_DOWNSTAIRS"
0.25552393	"LAYING"
0.25553983	"WALKING"
0.25560091	"STANDING"
0.25560118	"WALKING_UPSTAIRS"
0.25560634	"WALKING_DOWNSTAIRS"
0.25562375	"LAYING"
0.25569997	"LAYING"
0.25577194	"SITTING"
0.25584075	"WALKING"
0.25588817	"WALKING"
0.25589067	"LAYING"
0.25596857	"LAYING"
0.25599227	"WALKING_UPSTAIRS"
0.25600381	"STANDING"
0.25607628	"SITTING"
0.25607731	"SITTING"
0.25608774	"WALKING_UPSTAIRS"
0.25612513	"LAYING"
0.25613774	"WALKING_UPSTAIRS"
0.25613926	"STANDING"
0.25615433	"SITTING"
0.25615464	"WALKING_UPSTAIRS"
0.2562091	"WALKING"
0.25621509	"WALKING"
0.25624543	"LAYING"
0.25629876	"LAYING"
0.25631314	"WALKING_UPSTAIRS"
0.25632946	"WALKING_UPSTAIRS"
0.25637282	"WALKING_DOWNSTAIRS"
0.25638168	"WALKING_DOWNSTAIRS"
0.25638585	"LAYING"
0.2563942	"WALKING_UPSTAIRS"
0.25639508	"WALKING_UPSTAIRS"
0.25642113	"WALKING_UPSTAIRS"
0.25643104	"LAYING"
0.25643361	"WALKING"
0.2564575	"WALKING_DOWNSTAIRS"
0.25646164	"WALKING"
0.25646467	"LAYING"
0.25650293	"LAYING"
0.25651512	"LAYING"
0.25652445	"WALKING"
0.25653771	"LAYING"
0.25654019	"LAYING"
0.25657896	"LAYING"
0.25660059	"WALKING_DOWNSTAIRS"
0.2566248	"SITTING"
0.2566357	"WALKING_DOWNSTAIRS"
0.25664044	"WALKING_DOWNSTAIRS"
0.25667789	"WALKING"
0.25673996	"WALKING"
0.25678902	"WALKING"
0.25681262	"WALKING_UPSTAIRS"
0.25684619	"STANDING"
0.25687524	"WALKING_DOWNSTAIRS"
0.25688099	"WALKING"
0.2569044	"WALKING_DOWNSTAIRS"
0.25692147	"WALKING"
0.25692753	"WALKING"
0.256935	"WALKING"
0.25694564	"WALKING"
0.25703925	"STANDING"
0.2571054	"WALKING"
0.25717778	"STANDING"
0.25720873	"LAYING"
0.25733872	"WALKING"
0.25736029	"WALKING"
0.25737625	"WALKING"
0.25738042	"WALKING_UPSTAIRS"
0.25739351	"LAYING"
0.25742269	"LAYING"
0.25743235	"WALKING"
0.25743736	"WALKING"
0.25744506	"WALKING_UPSTAIRS"
0.25745284	"WALKING_UPSTAIRS"
0.2574765	"LAYING"
0.2574824	"LAYING"
0.25749172	"LAYING"
0.25749879	"LAYING"
0.25751297	"LAYING"
0.25756859	"STANDING"
0.25761226	"LAYING"
0.25761891	"LAYING"
0.25762191	"SITTING"
0.25765629	"WALKING_UPSTAIRS"
0.25766821	"WALKING_UPSTAIRS"
0.25768621	"WALKING"
0.25768931	"WALKING_UPSTAIRS"
0.25771178	"WALKING_UPSTAIRS"
0.25774084	"WALKING"
0.25774313	"LAYING"
0.25776743	"WALKING_UPSTAIRS"
0.25777446	"WALKING_DOWNSTAIRS"
0.25779981	"LAYING"
0.25782993	"WALKING"
0.25783559	"STANDING"
0.25792974	"WALKING"
0.25794965	"LAYING"
0.25796257	"WALKING"
0.25796959	"WALKING_DOWNSTAIRS"
0.25798684	"WALKING"
0.25798766	"LAYING"
0.25801452	"STANDING"
0.25802608	"WALKING_UPSTAIRS"
0.25805999	"WALKING"
0.25818432	"STANDING"
0.25819362	"LAYING"
0.25819936	"STANDING"
0.25824156	"WALKING"
0.25825975	"WALKING_DOWNSTAIRS"
0.25828845	"WALKING"
0.25830591	"WALKING"
0.25833456	"WALKING_UPSTAIRS"
0.25836397	"WALKING"
0.25840063	"WALKING_DOWNSTAIRS"
0.25841772	"WALKING"
0.25847462	"WALKING"
0.25851824	"WALKING_DOWNSTAIRS"
0.25851994	"WALKING"
0.25852495	"STANDING"
0.25854289	"LAYING"
0.25854868	"LAYING"
0.25856086	"WALKING_UPSTAIRS"
0.25856102	"LAYING"
0.25857072	"LAYING"
0.2585716	"STANDING"
0.25857456	"WALKING"
0.25858716	"WALKING"
0.25859562	"WALKING"
0.2586033	"WALKING_DOWNSTAIRS"
0.25863904	"WALKING_UPSTAIRS"
0.2586773	"LAYING"
0.25870172	"STANDING"
0.25870292	"LAYING"
0.25872293	"WALKING"
0.258736	"WALKING_UPSTAIRS"
0.25875116	"WALKING_UPSTAIRS"
0.25876367	"LAYING"
0.2587649	"LAYING"
0.25878924	"STANDING"
0.25883749	"WALKING"
0.25884018	"LAYING"
0.2588853	"LAYING"
0.2589079	"WALKING_UPSTAIRS"
0.25892099	"WALKING_UPSTAIRS"
0.25894125	"WALKING"
0.25894465	"WALKING"
0.25897087	"LAYING"
0.25897846	"LAYING"
0.25900074	"LAYING"
0.2590081	"LAYING"
0.25902502	"WALKING"
0.25903815	"LAYING"
0.25906729	"WALKING"
0.25907798	"LAYING"
0.2591151	"LAYING"
0.25912101	"LAYING"
0.25913029	"LAYING"
0.25913867	"LAYING"
0.25913966	"WALKING_DOWNSTAIRS"
0.25915263	"WALKING_UPSTAIRS"
0.25916118	"LAYING"
0.25917205	"LAYING"
0.25917245	"WALKING"
0.25917503	"WALKING_UPSTAIRS"
0.25924966	"LAYING"
0.25926263	"WALKING"
0.25926686	"WALKING"
0.25927691	"WALKING_UPSTAIRS"
0.25930825	"WALKING_DOWNSTAIRS"
0.25932632	"LAYING"
0.25938754	"LAYING"
0.25947524	"LAYING"
0.25948091	"LAYING"
0.2595142	"SITTING"
0.25953975	"WALKING_DOWNSTAIRS"
0.25955873	"STANDING"
0.25958788	"LAYING"
0.25960146	"WALKING"
0.25960382	"WALKING_UPSTAIRS"
0.25965093	"WALKING"
0.25965798	"WALKING"
0.25967646	"LAYING"
0.25968094	"LAYING"
0.25968372	"LAYING"
0.25969449	"WALKING_UPSTAIRS"
0.2597085	"WALKING_UPSTAIRS"
0.2597209	"WALKING_UPSTAIRS"
0.25972893	"LAYING"
0.25980406	"LAYING"
0.2598168	"LAYING"
0.25982635	"WALKING"
0.25985111	"LAYING"
0.25987278	"LAYING"
0.25987765	"LAYING"
0.25987908	"LAYING"
0.25994561	"WALKING"
0.25994947	"WALKING_DOWNSTAIRS"
0.26000493	"WALKING_DOWNSTAIRS"
0.26001212	"WALKING_UPSTAIRS"
0.26001824	"SITTING"
0.26002445	"WALKING_UPSTAIRS"
0.26005733	"LAYING"
0.26005764	"WALKING_DOWNSTAIRS"
0.26006667	"STANDING"
0.26008257	"LAYING"
0.26011522	"WALKING_UPSTAIRS"
0.26012783	"WALKING_DOWNSTAIRS"
0.26015523	"WALKING"
0.2601817	"STANDING"
0.26018564	"LAYING"
0.26021014	"SITTING"
0.26021642	"LAYING"
0.26025246	"SITTING"
0.26027873	"WALKING_UPSTAIRS"
0.26030422	"WALKING_DOWNSTAIRS"
0.26030918	"WALKING"
0.26034404	"WALKING_UPSTAIRS"
0.2603794	"WALKING"
0.2604649	"WALKING"
0.26047972	"STANDING"
0.2604804	"WALKING"
0.26048943	"WALKING_DOWNSTAIRS"
0.26049931	"WALKING_DOWNSTAIRS"
0.26051905	"SITTING"
0.26060306	"SITTING"
0.26060692	"WALKING"
0.26063255	"LAYING"
0.26064491	"LAYING"
0.26064856	"WALKING_DOWNSTAIRS"
0.26068879	"WALKING"
0.26069881	"WALKING_DOWNSTAIRS"
0.2607563	"WALKING"
0.26076161	"STANDING"
0.26077756	"WALKING"
0.26084483	"WALKING"
0.26084534	"WALKING_DOWNSTAIRS"
0.26085696	"WALKING"
0.26086953	"WALKING"
0.26088341	"WALKING_DOWNSTAIRS"
0.26089738	"LAYING"
0.26091345	"WALKING_DOWNSTAIRS"
0.26092893	"WALKING_DOWNSTAIRS"
0.26093585	"WALKING"
0.260936	"SITTING"
0.26095998	"WALKING_UPSTAIRS"
0.26097364	"WALKING_DOWNSTAIRS"
0.26097705	"WALKING"
0.26097738	"WALKING_UPSTAIRS"
0.26097971	"LAYING"
0.26098042	"LAYING"
0.26099022	"WALKING"
0.26099798	"WALKING"
0.26101804	"LAYING"
0.26101928	"WALKING_UPSTAIRS"
0.26102045	"WALKING_UPSTAIRS"
0.2610487	"WALKING_UPSTAIRS"
0.26104953	"STANDING"
0.26105522	"WALKING_UPSTAIRS"
0.26105771	"WALKING_UPSTAIRS"
0.26108077	"WALKING"
0.26110829	"WALKING"
0.2611185	"LAYING"
0.26112462	"LAYING"
0.26112918	"WALKING"
0.26113244	"STANDING"
0.26113838	"SITTING"
0.26114957	"WALKING"
0.26117905	"WALKING"
0.26119037	"LAYING"
0.26119716	"WALKING_UPSTAIRS"
0.26123989	"SITTING"
0.26126791	"WALKING"
0.2612768	"SITTING"
0.26128319	"WALKING_UPSTAIRS"
0.26129094	"LAYING"
0.26131121	"SITTING"
0.26131547	"WALKING"
0.26136131	"STANDING"
0.26138131	"LAYING"
0.26141234	"WALKING_UPSTAIRS"
0.261458	"WALKING"
0.26147751	"LAYING"
0.26149147	"WALKING_UPSTAIRS"
0.26151816	"LAYING"
0.2615432	"WALKING_UPSTAIRS"
0.26154755	"LAYING"
0.26155513	"LAYING"
0.26155966	"LAYING"
0.26156636	"WALKING_DOWNSTAIRS"
0.26156848	"WALKING_DOWNSTAIRS"
0.26157879	"STANDING"
0.26158255	"WALKING"
0.26158945	"WALKING"
0.26160157	"WALKING_DOWNSTAIRS"
0.26160863	"WALKING_DOWNSTAIRS"
0.26162861	"LAYING"
0.26163607	"WALKING"
0.26163924	"WALKING"
0.2616735	"LAYING"
0.26170209	"WALKING_DOWNSTAIRS"
0.26172554	"LAYING"
0.26173982	"WALKING"
0.26179698	"WALKING_UPSTAIRS"
0.26182517	"WALKING_DOWNSTAIRS"
0.26184609	"SITTING"
0.26184852	"WALKING_UPSTAIRS"
0.26184945	"WALKING_UPSTAIRS"
0.26185921	"LAYING"
0.26186166	"WALKING_DOWNSTAIRS"
0.26186312	"LAYING"
0.26186491	"WALKING_UPSTAIRS"
0.26190329	"SITTING"
0.2619115	"LAYING"
0.26191506	"WALKING"
0.26192646	"WALKING"
0.26193321	"WALKING_UPSTAIRS"
0.26194001	"WALKING_DOWNSTAIRS"
0.26195896	"LAYING"
0.26196529	"WALKING_DOWNSTAIRS"
0.2620172	"WALKING_UPSTAIRS"
0.26202399	"LAYING"
0.2620264	"WALKING_DOWNSTAIRS"
0.26202918	"WALKING_DOWNSTAIRS"
0.26206247	"WALKING_UPSTAIRS"
0.26207188	"STANDING"
0.26208779	"LAYING"
0.26209414	"WALKING"
0.26211586	"WALKING_UPSTAIRS"
0.26211696	"SITTING"
0.26212848	"STANDING"
0.2621316	"SITTING"
0.26213538	"LAYING"
0.26214922	"LAYING"
0.26215272	"WALKING_UPSTAIRS"
0.2621541	"WALKING"
0.26215973	"WALKING"
0.26216154	"WALKING"
0.26216892	"WALKING_UPSTAIRS"
0.26217134	"SITTING"
0.26217511	"SITTING"
0.26221891	"LAYING"
0.26222243	"WALKING"
0.26222974	"WALKING_UPSTAIRS"
0.26223937	"LAYING"
0.26226494	"LAYING"
0.26226744	"SITTING"
0.26227624	"LAYING"
0.26227631	"WALKING_UPSTAIRS"
0.26227824	"WALKING"
0.26228477	"LAYING"
0.2622916	"LAYING"
0.26230284	"WALKING_UPSTAIRS"
0.26232704	"WALKING"
0.26232825	"STANDING"
0.26233524	"LAYING"
0.26234225	"WALKING"
0.26234352	"SITTING"
0.26235586	"LAYING"
0.26236172	"WALKING"
0.26236793	"WALKING_UPSTAIRS"
0.26237074	"SITTING"
0.26237218	"WALKING"
0.26238254	"LAYING"
0.26238894	"LAYING"
0.26242278	"WALKING"
0.26244444	"LAYING"
0.26248578	"WALKING_UPSTAIRS"
0.26249881	"WALKING"
0.26253047	"WALKING_DOWNSTAIRS"
0.26253473	"LAYING"
0.26253657	"WALKING_DOWNSTAIRS"
0.26254635	"LAYING"
0.26256477	"STANDING"
0.26256997	"STANDING"
0.26258484	"LAYING"
0.26259225	"WALKING_UPSTAIRS"
0.26265734	"SITTING"
0.26265802	"WALKING_UPSTAIRS"
0.26267934	"WALKING_UPSTAIRS"
0.26268316	"WALKING"
0.26268394	"LAYING"
0.2626952	"WALKING_DOWNSTAIRS"
0.26272713	"WALKING"
0.2627601	"WALKING_DOWNSTAIRS"
0.26276637	"LAYING"
0.2627822	"WALKING_UPSTAIRS"
0.26282518	"STANDING"
0.26284629	"WALKING_UPSTAIRS"
0.26284831	"SITTING"
0.26284943	"WALKING_UPSTAIRS"
0.26286556	"WALKING"
0.26287883	"STANDING"
0.26288167	"LAYING"
0.262895	"LAYING"
0.26291889	"LAYING"
0.26292	"WALKING_DOWNSTAIRS"
0.26294232	"WALKING_UPSTAIRS"
0.26295124	"LAYING"
0.26295204	"LAYING"
0.2629554	"WALKING_DOWNSTAIRS"
0.26297221	"LAYING"
0.26297624	"SITTING"
0.26297821	"SITTING"
0.26299648	"LAYING"
0.26302563	"WALKING"
0.26303998	"WALKING"
0.26307307	"LAYING"
0.2631234	"LAYING"
0.26312981	"STANDING"
0.26313665	"LAYING"
0.26314515	"WALKING_UPSTAIRS"
0.26315993	"WALKING_UPSTAIRS"
0.26318289	"WALKING_UPSTAIRS"
0.26319093	"SITTING"
0.26320657	"SITTING"
0.26324942	"LAYING"
0.26325359	"STANDING"
0.26326356	"WALKING"
0.2632926	"WALKING_DOWNSTAIRS"
0.26333579	"LAYING"
0.26335273	"STANDING"
0.26335582	"WALKING"
0.26338493	"LAYING"
0.26339038	"LAYING"
0.26344418	"STANDING"
0.26346261	"LAYING"
0.26346967	"WALKING"
0.2634923	"LAYING"
0.26356005	"SITTING"
0.26358177	"WALKING"
0.26360681	"SITTING"
0.26361114	"WALKING_DOWNSTAIRS"
0.26363105	"SITTING"
0.2636603	"LAYING"
0.26372306	"LAYING"
0.26372531	"WALKING"
0.26374279	"WALKING_DOWNSTAIRS"
0.26374523	"WALKING_DOWNSTAIRS"
0.2637474	"LAYING"
0.26375219	"SITTING"
0.26375943	"WALKING_DOWNSTAIRS"
0.26377017	"STANDING"
0.26378409	"LAYING"
0.2637907	"LAYING"
0.2638124	"LAYING"
0.26381656	"STANDING"
0.26383089	"WALKING_DOWNSTAIRS"
0.26383385	"LAYING"
0.26383763	"WALKING_UPSTAIRS"
0.26385089	"LAYING"
0.26396821	"WALKING_DOWNSTAIRS"
0.26397042	"WALKING_DOWNSTAIRS"
0.26397853	"LAYING"
0.26399946	"WALKING_UPSTAIRS"
0.2640154	"WALKING_UPSTAIRS"
0.26403907	"LAYING"
0.26409218	"WALKING"
0.26409696	"STANDING"
0.26409826	"LAYING"
0.2641059	"STANDING"
0.2641304	"STANDING"
0.26413773	"WALKING"
0.26416854	"LAYING"
0.26417402	"SITTING"
0.26417866	"WALKING_UPSTAIRS"
0.26420227	"SITTING"
0.26420741	"WALKING"
0.26421068	"WALKING"
0.26421182	"LAYING"
0.2642178	"SITTING"
0.26422343	"SITTING"
0.2642618	"SITTING"
0.26426907	"LAYING"
0.26426913	"WALKING"
0.26430263	"WALKING"
0.26432984	"WALKING_UPSTAIRS"
0.2643551	"WALKING"
0.26438022	"LAYING"
